"","rent","rentsqm","area","rooms","yearc","bathextra","bathtile","cheating","district","location","upkitchen","wwater"
"1611",280.21,10.01,28,1,1918,"no","no","yes","Maxvor","good","no","yes"
"1612",357.91,11.55,31,1,1918,"no","yes","yes","Send","normal","no","yes"
"1613",644.79,7.41,87,3,1924,"no","yes","yes","Ugies-Har","normal","no","yes"
"1614",501.07,9.82,51,2,1939,"no","yes","no","Neuh-Nymp","normal","no","yes"
"1615",612.15,11.13,55,2,1998,"no","yes","yes","Laim","good","no","yes"
"1616",541.98,10.63,51,2,1988,"no","yes","yes","SchwWest","normal","no","yes"
"1617",165.26,2.95,56,3,1957,"no","yes","no","Laim","normal","no","yes"
"1618",242.36,8.66,28,1,1972,"no","yes","yes","Laim","normal","no","yes"
"1619",654.46,10.91,60,2,1957,"no","yes","yes","Bogenh","good","yes","yes"
"1620",920.34,7.61,121,4,1924,"no","yes","yes","SchwWest","normal","no","yes"
"1621",285.73,4.33,66,3,1970,"no","yes","yes","Mil-AmH","normal","no","yes"
"1622",292.7,8.13,36,1,1966,"no","yes","yes","Obgies","normal","no","yes"
"1623",510.79,12.16,42,1,1999,"no","yes","yes","SchwWest","good","yes","yes"
"1624",997.04,6.92,144,4,1918,"no","yes","yes","Neuh-Nymp","top","no","yes"
"1625",738.29,9.59,77,3,1980,"no","yes","yes","Schwab-Frei","good","no","yes"
"1626",305.81,5.1,60,2,1918,"no","no","yes","Schwab-Frei","good","no","yes"
"1627",794.11,9.93,80,3,1957,"no","no","yes","Schwab-Frei","good","no","yes"
"1628",398.81,11.08,36,1,1967,"no","yes","yes","Laim","normal","no","yes"
"1629",349.05,5.54,63,3,1948,"no","yes","yes","Laim","normal","no","yes"
"1630",392.87,4.14,95,4,1924,"no","yes","yes","Laim","normal","yes","yes"
"1631",322.88,11.96,27,1,1960,"no","no","yes","Lud-Isar","good","no","yes"
"1632",1150.42,10.96,105,4,1957.5,"yes","no","yes","Lud-Isar","good","no","yes"
"1633",741.39,9.15,81,3,1918,"no","yes","yes","Au-Haid","normal","no","yes"
"1634",748.55,11.88,63,2,1957,"no","yes","no","Maxvor","good","no","yes"
"1635",752.8,7.68,98,3,1972,"no","yes","yes","SchwWest","good","no","yes"
"1636",1149.09,10.08,114,3,1968,"no","yes","yes","Schwab-Frei","top","no","yes"
"1637",622.05,8.29,75,2,1985,"no","yes","yes","Schwab-Frei","good","no","yes"
"1638",788.16,10.24,77,2,1998.5,"no","yes","yes","Schwab-Frei","good","no","yes"
"1639",456.25,8.15,56,1,1991,"yes","yes","yes","Trud-Rie","good","yes","yes"
"1640",719.74,10.43,69,3,1985,"no","yes","yes","BamLaim","normal","no","yes"
"1641",292.95,4.73,62,3,1992,"no","yes","yes","Ram-Per","normal","no","yes"
"1642",429.49,7.16,60,2,1969,"no","yes","yes","Ram-Per","normal","no","yes"
"1643",345.83,8.43,41,2,1983,"no","yes","yes","Ram-Per","normal","no","yes"
"1644",801.96,11.46,70,3,1993,"yes","yes","yes","Trud-Rie","good","yes","yes"
"1645",414.7,7.41,56,1,1974,"no","yes","yes","BamLaim","good","no","yes"
"1646",548.39,11.67,47,2,1979,"no","yes","yes","Trud-Rie","normal","no","yes"
"1647",607.42,10.12,60,3,1960,"no","yes","yes","Au-Haid","good","no","yes"
"1648",559.52,5.83,96,3,1973,"no","yes","yes","Au-Haid","good","no","yes"
"1649",684.21,11.04,62,3,1981,"no","yes","yes","Au-Haid","good","no","yes"
"1650",784.32,5.6,140,6,1918,"no","yes","no","Lud-Isar","good","no","yes"
"1651",613.56,10.4,59,3,1957,"no","yes","yes","Au-Haid","good","no","yes"
"1652",419.26,6.08,69,2,1960,"no","yes","yes","Mil-AmH","normal","no","yes"
"1653",470.4,12.38,38,1,1969,"no","yes","yes","SchwWest","normal","no","yes"
"1654",588,8.4,70,3,1973,"no","yes","yes","Mil-AmH","normal","no","yes"
"1655",233.58,3.11,75,3,1918,"no","yes","no","Pas-Obmenz","normal","no","no"
"1656",958.5,9.88,97,3,1996,"yes","yes","yes","Au-Lo-La","normal","yes","yes"
"1657",330.25,6.48,51,2,1957,"no","yes","yes","BamLaim","normal","no","yes"
"1658",642.55,10.04,64,2,1966,"no","no","yes","Ram-Per","normal","no","yes"
"1659",480,6.4,75,3,1969,"no","yes","yes","Mil-AmH","normal","no","yes"
"1660",664.69,8.52,78,3,1987,"no","yes","yes","Lud-Isar","normal","no","yes"
"1661",352.71,9.8,36,2,1918,"no","yes","yes","Lud-Isar","good","no","yes"
"1662",654.45,7.61,86,4,1969,"no","yes","yes","Neuh-Nymp","normal","no","yes"
"1663",1314.37,8.06,163,4,1918,"yes","yes","yes","Neuh-Nymp","good","yes","yes"
"1664",272.24,7.36,37,1,1918,"no","yes","no","Schwanth","normal","no","yes"
"1665",381.5,6.69,57,3,1957.5,"no","yes","yes","Schwanth","normal","no","yes"
"1666",502.57,6.36,79,3,1918,"no","no","no","Neuh-Nymp","normal","no","yes"
"1667",481.34,4.77,101,4,1924,"no","yes","yes","Neuh-Nymp","good","no","yes"
"1668",672.36,12.45,54,2,1994,"no","yes","yes","Neuh-Nymp","good","no","yes"
"1669",674.74,8.54,79,3,1957,"no","yes","yes","Neuh-Nymp","good","no","yes"
"1670",438.45,9.74,45,2,1957.5,"no","yes","yes","Neuh-Nymp","good","no","yes"
"1671",766.95,9.35,82,3,1918,"no","yes","yes","Neuh-Nymp","good","no","yes"
"1672",557.32,9.45,59,2,1972,"no","yes","yes","Neuh-Nymp","normal","no","yes"
"1673",512.88,7.22,71,3,1967,"no","no","yes","Feld-Has","normal","no","yes"
"1674",555.5,6.94,80,3,1972,"no","yes","yes","Moos","normal","no","yes"
"1675",418.23,9.96,42,2,1984,"no","yes","yes","Moos","normal","no","yes"
"1676",667.65,12.84,52,2,1984,"no","yes","yes","Schwab-Frei","good","no","yes"
"1677",712.76,4,178,5,1918,"no","yes","no","Schwab-Frei","good","no","no"
"1678",641.68,11.06,58,2,1985,"no","yes","yes","Mil-AmH","normal","no","yes"
"1679",432.71,7.21,60,3,1966,"no","yes","yes","Mil-AmH","normal","no","yes"
"1680",642.51,8.45,76,3,1966,"no","yes","yes","Mil-AmH","normal","no","yes"
"1681",392.06,7.26,54,2,1960,"no","yes","yes","Mil-AmH","normal","no","yes"
"1682",632.38,11.29,56,2,1966,"no","yes","yes","Bogenh","normal","yes","yes"
"1683",855.52,9.4,91,3,1998,"no","yes","yes","Bogenh","normal","no","yes"
"1684",695.2,7.4,94,4,1968,"no","yes","yes","Bogenh","normal","no","yes"
"1685",564.46,8.82,64,2,1985,"no","yes","yes","Bogenh","normal","no","yes"
"1686",967,9.67,100,3,1995,"yes","yes","yes","Pas-Obmenz","good","no","yes"
"1687",876.88,11.39,77,3,1998.5,"no","yes","yes","Pas-Obmenz","good","yes","yes"
"1688",482.77,7.43,65,2,1986,"no","yes","yes","Pas-Obmenz","good","no","yes"
"1689",625.31,8.93,70,3,1966,"no","yes","yes","Ugies-Har","normal","no","yes"
"1690",528.68,8.53,62,3,1948,"no","no","yes","Ugies-Har","normal","yes","yes"
"1691",507.95,8.47,60,2,1918,"no","yes","yes","Ugies-Har","normal","no","yes"
"1692",664.69,8.63,77,3,1973,"no","yes","yes","Ram-Per","normal","no","yes"
"1693",749.7,7.5,100,3,1997,"yes","yes","yes","Ram-Per","good","no","yes"
"1694",520.33,6.59,79,3,1972,"yes","yes","yes","BamLaim","normal","no","yes"
"1695",675,10.23,66,2,1960,"no","yes","yes","BamLaim","normal","no","yes"
"1696",429.69,3.98,108,4,1924,"no","yes","no","Bogenh","normal","no","no"
"1697",598.41,5.44,110,3,1918,"no","no","yes","Neuh-Nymp","good","no","yes"
"1698",377.98,8.4,45,2,1960,"no","yes","yes","Neuh-Nymp","normal","no","yes"
"1699",446.85,9.31,48,2,1957,"no","yes","yes","Neuh-Nymp","normal","no","yes"
"1700",644.03,11.5,56,2,1993,"no","yes","yes","Neuh-Nymp","good","no","yes"
"1701",710.7,11.65,61,2,1983,"yes","yes","yes","Lud-Isar","good","no","yes"
"1702",398.17,6.22,64,3,1957,"no","no","yes","Maxvor","good","no","yes"
"1703",869.21,8.78,99,4,1918,"no","yes","yes","Schwanth","normal","no","yes"
"1704",724.94,9.54,76,3,1966,"no","yes","yes","Moos","normal","no","yes"
"1705",567.88,9.31,61,3,1970,"no","yes","yes","Mil-AmH","normal","no","yes"
"1706",402.9,6.3,64,4,1966,"no","no","yes","Mil-AmH","normal","no","yes"
"1707",329.68,5.68,58,3,1948,"no","yes","no","Mil-AmH","normal","no","yes"
"1708",326.95,9.08,36,2,1966,"no","yes","yes","Moos","normal","no","yes"
"1709",356.1,3.24,110,4,1918,"no","yes","yes","Au-Haid","good","no","yes"
"1710",503.72,8.26,61,2,1918,"no","yes","yes","Au-Haid","normal","no","yes"
"1711",1184.64,12.74,93,3,1998.5,"no","yes","yes","Au-Haid","good","yes","yes"
"1712",419.26,9.98,42,2,1960,"no","no","yes","SchwWest","good","no","yes"
"1713",848.98,10.61,80,3,1918,"no","yes","yes","Neuh-Nymp","normal","no","yes"
"1714",698.41,8.41,83,3,1960,"no","no","yes","Neuh-Nymp","normal","no","yes"
"1715",490.34,7.66,64,2,1918,"no","yes","no","Lud-Isar","good","no","yes"
"1716",411.6,4.29,96,3,1918,"no","yes","no","Lud-Isar","good","no","no"
"1717",479.01,8.71,55,2,1918,"no","yes","yes","Schwanth","normal","no","yes"
"1718",826.3,10.08,82,3,1957,"no","yes","yes","Lud-Isar","normal","no","yes"
"1719",368.13,8.18,45,2,1957.5,"no","yes","yes","Schwanth","normal","no","yes"
"1720",869.21,10.23,85,3,1957.5,"no","yes","yes","Schwanth","normal","no","yes"
"1721",630.83,6.93,91,3,1918,"no","yes","no","Lud-Isar","normal","no","yes"
"1722",1000.12,10,100,4,1998,"yes","yes","yes","Feld-Has","normal","no","yes"
"1723",1135.07,9.46,120,4,1996,"no","yes","yes","Schwab-Frei","normal","no","yes"
"1724",515.39,11.71,44,2,1939,"no","yes","yes","Lud-Isar","good","no","yes"
"1725",922.14,9.92,93,3,1970,"no","yes","yes","Bogenh","good","no","yes"
"1726",582.89,8.7,67,2,1991,"no","yes","yes","Bogenh","normal","no","yes"
"1727",306.78,11.8,26,1,1972,"no","yes","yes","Bogenh","good","no","yes"
"1728",552.19,10.04,55,2,1996,"no","no","yes","Bogenh","good","no","yes"
"1729",1173.33,11.73,100,3,1998.5,"no","yes","yes","Au-Haid","top","yes","yes"
"1730",373.18,8.89,42,2,1960,"no","yes","yes","Au-Lo-La","normal","no","yes"
"1731",855.85,9.95,86,3,1960,"no","yes","yes","Au-Lo-La","normal","no","yes"
"1732",145.31,2.34,62,3,1957,"no","no","no","Pas-Obmenz","normal","no","yes"
"1733",120.8,2.16,56,2,1969,"no","yes","yes","Au-Lo-La","normal","yes","yes"
"1734",775.49,6.15,126,4,1918,"yes","yes","yes","Laim","normal","no","yes"
"1735",446.44,7.2,62,2,1974,"no","yes","yes","Laim","normal","no","yes"
"1736",546.58,8.41,65,2,1969,"no","yes","yes","Laim","normal","no","yes"
"1737",425.63,8.87,48,2,1960,"no","no","yes","Laim","good","no","yes"
"1738",490.31,6.91,71,3,1957,"no","no","yes","Laim","normal","no","yes"
"1739",313.69,5.92,53,2,1948,"no","no","yes","Laim","normal","no","yes"
"1740",706.84,6.26,113,4,1966,"yes","yes","yes","Ugies-Har","normal","no","yes"
"1741",475.51,11.32,42,1,1957,"no","yes","yes","Ugies-Har","normal","no","yes"
"1742",1210.4,9.46,128,3,1918,"yes","yes","yes","Neuh-Nymp","good","yes","yes"
"1743",706.19,8.31,85,3,1918,"no","yes","yes","Neuh-Nymp","top","no","yes"
"1744",360,10.91,33,1,1975,"no","yes","yes","Th-Ob-Fo-Fu-So","normal","no","yes"
"1745",1519.2,9.5,160,6,1918,"no","yes","yes","Th-Ob-Fo-Fu-So","normal","no","yes"
"1746",598.21,8.55,70,3,1918,"no","yes","yes","Th-Ob-Fo-Fu-So","normal","no","yes"
"1747",797.11,10.63,75,3,1966,"yes","yes","yes","Th-Ob-Fo-Fu-So","good","no","yes"
"1748",422.53,4.86,87,4,1924,"no","yes","yes","Moos","normal","no","yes"
"1749",632.45,6.32,100,4,1918,"no","yes","yes","Moos","normal","no","yes"
"1750",287.2,4.29,67,3,1918,"no","no","no","Alt-Le","good","no","yes"
"1751",804.79,5.47,147,6,1918,"no","yes","yes","Alt-Le","good","no","yes"
"1752",554.76,11.56,48,2,1990,"no","yes","yes","Alt-Le","good","no","yes"
"1753",484.6,4.04,120,4,1918,"yes","no","no","Alt-Le","good","no","no"
"1754",428.07,8.23,52,2,1991,"no","yes","yes","Lud-Isar","normal","no","yes"
"1755",1002.15,12.37,81,3,2000,"no","yes","yes","Lud-Isar","normal","no","yes"
"1756",452.02,7.41,61,3,1918,"no","no","no","Lud-Isar","good","no","yes"
"1757",937.49,9.66,97,3,1983,"no","yes","yes","Bogenh","good","no","yes"
"1758",920.46,8.6,107,4,1966,"no","yes","yes","Ugies-Har","good","no","yes"
"1759",847.38,10.46,81,3,2000,"no","yes","yes","Th-Ob-Fo-Fu-So","good","no","yes"
"1760",416.91,8.69,48,2,1966,"no","yes","yes","Th-Ob-Fo-Fu-So","normal","no","yes"
"1761",294.37,9.81,30,1,1970,"no","yes","yes","Ram-Per","good","no","yes"
"1762",265.88,12.09,22,1,1973,"no","yes","yes","Ram-Per","normal","no","yes"
"1763",587.99,8.91,66,3,1970,"no","yes","yes","Bogenh","normal","no","yes"
"1764",413.1,7,59,2,1948,"no","yes","yes","Ugies-Har","normal","no","yes"
"1765",336.45,12.46,27,1,1971,"yes","no","yes","Obgies","normal","no","yes"
"1766",814.93,9.48,86,4,1974,"no","yes","yes","Th-Ob-Fo-Fu-So","good","no","yes"
"1767",702,10.03,70,3,1967,"no","yes","yes","Th-Ob-Fo-Fu-So","good","no","yes"
"1768",523.8,5.76,91,3,1924,"no","yes","yes","Neuh-Nymp","normal","no","yes"
"1769",279.04,4.9,57,2,1957,"no","no","no","Maxvor","good","no","yes"
"1770",510.8,7.86,65,2,1918,"no","no","no","Neuh-Nymp","good","no","yes"
"1771",486.76,7.49,65,2,1957,"no","no","yes","Neuh-Nymp","good","no","yes"
"1772",894.76,10.53,85,3,1980,"yes","yes","yes","Neuh-Nymp","good","yes","yes"
"1773",588.77,6.62,89,2,1918,"no","no","no","Schwanth","normal","no","yes"
"1774",777.17,12.54,62,3,1966,"no","yes","yes","Mil-AmH","normal","no","yes"
"1775",637.65,7.59,84,3,1998.5,"no","yes","yes","Feld-Has","normal","no","yes"
"1776",296.4,9.88,30,1,1971,"no","yes","yes","BamLaim","normal","no","yes"
"1777",542,8.21,66,2,1984,"no","yes","yes","BamLaim","normal","no","yes"
"1778",222.5,4.45,50,2,1966,"no","yes","yes","BamLaim","normal","no","yes"
"1779",271.77,6.47,42,2,1960,"no","no","yes","BamLaim","normal","no","yes"
"1780",194.92,3.75,52,2,1924,"no","no","yes","BamLaim","normal","no","yes"
"1781",382.42,4.97,77,3,1918,"no","no","yes","Ram-Per","normal","no","yes"
"1782",285.07,4.92,58,3,1918,"no","no","yes","Ram-Per","normal","no","yes"
"1783",286.8,14.34,20,1,1972,"no","yes","yes","Au-Haid","normal","no","yes"
"1784",706.65,9.18,77,3,1957,"no","yes","yes","Ram-Per","good","no","yes"
"1785",558.06,9.79,57,2,1986,"no","yes","yes","Ram-Per","normal","no","yes"
"1786",797.62,11.08,72,2,1918,"no","yes","yes","Au-Haid","normal","no","yes"
"1787",838.53,12.71,66,3,1918,"no","yes","yes","Au-Haid","normal","yes","yes"
"1788",417.73,8.19,51,2,1948,"no","yes","yes","Obgies","normal","yes","yes"
"1789",884.55,10.53,84,3,1981,"no","yes","yes","Send","normal","no","yes"
"1790",680.03,10.97,62,2,1918,"no","yes","yes","Au-Haid","good","no","yes"
"1791",340.52,7.92,43,2,2000,"no","yes","yes","Mil-AmH","normal","no","yes"
"1792",461.19,8.54,54,2,1960,"no","yes","yes","Mil-AmH","normal","no","yes"
"1793",938.73,12.86,73,3,1988,"no","yes","yes","Moos","normal","no","yes"
"1794",560.9,7.79,72,3,1957,"no","yes","yes","Lud-Isar","good","no","yes"
"1795",807.29,12.05,67,3,1972,"no","yes","yes","Lud-Isar","good","yes","yes"
"1796",291.33,7.67,38,1,1972,"no","yes","yes","Th-Ob-Fo-Fu-So","normal","no","yes"
"1797",1034.33,10.34,100,3,1973,"yes","yes","yes","Th-Ob-Fo-Fu-So","good","no","yes"
"1798",567.55,8.73,65,2,1991,"no","yes","yes","Ugies-Har","normal","yes","yes"
"1799",696.39,9.41,74,3,1994,"no","yes","yes","Au-Haid","normal","no","yes"
"1800",588.82,9.5,62,3,1966,"no","yes","yes","Th-Ob-Fo-Fu-So","normal","no","yes"
"1801",764.61,8.89,86,3,1918,"no","yes","yes","Schwanth","normal","no","yes"
"1802",690,9.08,76,3,1918,"no","yes","yes","Schwanth","normal","no","yes"
"1803",655.76,7.9,83,5,1960,"no","yes","yes","Schwanth","normal","no","yes"
"1804",380.25,11.18,34,2,1960,"no","yes","yes","Lud-Isar","good","no","yes"
"1805",498.51,8.75,57,3,1966,"no","no","yes","Send","normal","no","yes"
"1806",959.56,9.41,102,3,1918,"yes","yes","yes","Pas-Obmenz","normal","no","yes"
"1807",400.05,7.02,57,3,1918,"no","yes","yes","Send","normal","no","no"
"1808",1140,8.84,129,4,1918,"no","yes","yes","Lud-Isar","good","no","yes"
"1809",522.96,5.03,104,3,1918,"no","no","yes","Lud-Isar","good","no","yes"
"1810",306.78,8.77,35,1,1957,"no","no","yes","Lud-Isar","good","no","yes"
"1811",112.08,2.16,52,2,1918,"no","yes","no","Send","normal","no","yes"
"1812",700.38,7.78,90,4,1948,"no","yes","yes","Obgies","normal","no","yes"
"1813",491.12,8.77,56,2,1967,"no","yes","yes","Laim","normal","no","yes"
"1814",521.48,10.23,51,2,1983,"no","yes","yes","Had","good","no","yes"
"1815",466.81,10.15,46,2,1957,"no","yes","yes","Laim","normal","no","yes"
"1816",649.35,9.28,70,3,1957,"no","yes","yes","Maxvor","good","no","yes"
"1817",383.48,10.96,35,1,1960,"no","yes","yes","SchwWest","good","no","yes"
"1818",766.95,9.96,77,3,1983,"no","yes","yes","Obgies","normal","yes","yes"
"1819",559.51,9.65,58,2,1998.5,"no","yes","yes","Send","normal","no","yes"
"1820",396.26,12.38,32,1,1969,"no","yes","yes","Schwab-Frei","good","no","yes"
"1821",613.53,10.23,60,3,1957,"no","no","yes","Laim","normal","no","yes"
"1822",685.14,10.23,67,2,1918,"no","yes","yes","Lud-Isar","good","no","yes"
"1823",574.96,11.5,50,2,2000,"no","yes","yes","Lud-Isar","good","no","yes"
"1824",838.53,8.22,102,4,1980,"no","yes","yes","Ram-Per","normal","no","yes"
"1825",912.72,12.01,76,3,1918,"no","yes","yes","Maxvor","good","no","yes"
"1826",301.97,10.07,30,1,1957,"no","yes","yes","SchwWest","good","no","yes"
"1827",706.89,10.88,65,2,1957,"no","no","no","Maxvor","good","no","yes"
"1828",613.56,7.97,77,3,1967,"no","yes","yes","Laim","normal","no","yes"
"1829",353.41,12.19,29,1,1966,"no","yes","yes","Laim","good","no","yes"
"1830",295.19,7.38,40,1,1967,"no","yes","yes","Laim","normal","no","yes"
"1831",335.48,11.98,28,1,1967,"no","yes","yes","Laim","normal","no","yes"
"1832",519.82,8.12,64,3,1966,"no","yes","yes","Laim","normal","no","yes"
"1833",772.69,6.44,120,5,1966,"no","yes","yes","Send","normal","no","yes"
"1834",419.01,9.98,42,2,1948,"no","yes","yes","Had","good","no","yes"
"1835",448.34,8.97,50,2,1982,"no","yes","yes","Send-West","normal","no","yes"
"1836",325.84,8.15,40,1,1973,"no","yes","yes","Send-West","good","no","yes"
"1837",339.09,7.89,43,1,1976,"no","yes","yes","Had","normal","no","yes"
"1838",819.74,9.01,91,3,1998.5,"yes","yes","yes","Had","good","yes","yes"
"1839",779.37,7.22,108,6,1948,"no","yes","yes","Had","good","no","yes"
"1840",574.65,7.77,74,3,1966,"no","yes","yes","Had","good","no","yes"
"1841",775.54,9.69,80,3,1957.5,"no","yes","yes","Had","good","no","yes"
"1842",627.11,8.36,75,3,1948,"no","yes","yes","Send-West","good","no","yes"
"1843",650.89,11.22,58,2,1992,"no","yes","yes","Send-West","normal","no","yes"
"1844",961.23,11.31,85,4,1924,"no","yes","yes","Ram-Per","good","yes","yes"
"1845",605.58,9.77,62,2,1973,"no","yes","yes","Ram-Per","normal","no","yes"
"1846",592.67,8.72,68,3,1971,"yes","yes","yes","Ram-Per","good","no","yes"
"1847",691.01,9.34,74,3,1948,"no","yes","yes","Neuh-Nymp","good","yes","yes"
"1848",970.05,10.78,90,3,1960,"no","yes","yes","Neuh-Nymp","good","no","yes"
"1849",383.94,8.17,47,2,1918,"no","yes","yes","Laim","normal","no","yes"
"1850",434.37,11.74,37,1,1992,"no","yes","yes","Send","normal","no","yes"
"1851",534.3,9.37,57,2,1981,"no","yes","yes","Had","normal","no","yes"
"1852",359.75,5.53,65,3,1966,"no","yes","yes","Had","normal","no","yes"
"1853",530.63,7.27,73,3,1966,"no","yes","yes","Moos","normal","no","yes"
"1854",664.69,9.11,73,3,1974,"no","yes","yes","Laim","normal","no","yes"
"1855",183.09,3.98,46,2,1918,"no","yes","no","Laim","normal","no","no"
"1856",374.15,10.69,35,1,1967,"no","no","yes","Laim","normal","no","yes"
"1857",568.5,8.01,71,3,1924,"no","yes","yes","Laim","normal","no","yes"
"1858",516.41,10.13,51,2,1957,"no","yes","yes","Laim","normal","no","yes"
"1859",719.5,8.18,88,4,1918,"no","no","yes","Laim","normal","no","yes"
"1860",362.86,6.26,58,2,1948,"no","yes","yes","Laim","normal","no","yes"
"1861",766.95,8.62,89,3,1994,"no","yes","yes","Obgies","good","yes","yes"
"1862",499.95,6.76,74,2,1984,"no","no","yes","Ram-Per","normal","no","yes"
"1863",657.51,8.12,81,3,1973,"yes","yes","yes","Ram-Per","normal","no","yes"
"1864",591.62,10.38,57,2,1985,"no","yes","yes","Ram-Per","normal","no","yes"
"1865",724.65,10.21,71,2,1957,"no","yes","yes","Lud-Isar","good","no","yes"
"1866",781.8,10.29,76,3,1948,"no","no","yes","Obgies","normal","no","yes"
"1867",700.48,7.37,95,3,1960,"no","yes","yes","Obgies","good","no","yes"
"1868",927.59,7.73,120,4,1948,"no","yes","yes","Ugies-Har","top","no","yes"
"1869",1046.87,9.52,110,4,1957,"yes","yes","yes","Ugies-Har","good","no","yes"
"1870",433.04,6.66,65,3,1957,"no","no","yes","Ugies-Har","good","no","yes"
"1871",346.48,7.07,49,2,1960,"no","yes","yes","Ugies-Har","normal","no","yes"
"1872",584.79,6.36,92,4,1939,"no","yes","yes","Obgies","normal","no","yes"
"1873",357.83,10.52,34,1,1987,"no","yes","yes","SchwWest","good","no","yes"
"1874",766.95,8.52,90,4,1960,"no","yes","yes","SchwWest","good","no","yes"
"1875",367.01,5.92,62,2,1948,"no","no","yes","Maxvor","good","no","yes"
"1876",530.91,5.31,100,4,1918,"no","yes","yes","SchwWest","good","no","yes"
"1877",667.92,6.96,96,4,1924,"no","no","yes","SchwWest","good","yes","yes"
"1878",327.23,9.35,35,1,1972,"no","yes","yes","SchwWest","normal","no","yes"
"1879",817.97,8.18,100,4,1960,"no","yes","yes","SchwWest","normal","no","yes"
"1880",702,9.75,72,3,1957,"no","yes","yes","SchwWest","good","no","yes"
"1881",957.26,13.68,70,2,1957.5,"yes","yes","yes","Maxvor","good","no","yes"
"1882",281.21,5.31,53,2,1918,"no","yes","no","Maxvor","good","no","no"
"1883",178.95,4.16,43,1,1957,"no","yes","yes","SchwWest","good","no","yes"
"1884",337.46,9.12,37,1,1967,"no","yes","yes","SchwWest","good","no","yes"
"1885",390.75,13.96,28,1,1975,"no","yes","yes","SchwWest","good","no","yes"
"1886",493.41,5.03,98,3,1918,"no","yes","yes","SchwWest","good","no","yes"
"1887",423.01,7.83,54,2,1966,"no","no","yes","SchwWest","good","no","yes"
"1888",1278.25,9.61,133,4,1957.5,"no","yes","yes","Lud-Isar","good","no","yes"
"1889",521.53,11.59,45,2,1957.5,"no","yes","yes","Schwanth","normal","no","yes"
"1890",361.91,4.83,75,4,1918,"no","yes","no","Schwanth","normal","no","yes"
"1891",992.72,10.45,95,3,1918,"no","yes","yes","Lud-Isar","good","no","yes"
"1892",945.91,8.6,110,3,1918,"no","yes","yes","Neuh-Nymp","good","yes","yes"
"1893",583.91,8.72,67,2,1948,"no","yes","yes","Neuh-Nymp","good","no","yes"
"1894",105.9,2.3,46,2,1957,"no","no","yes","Neuh-Nymp","good","no","yes"
"1895",522.75,8.04,65,3,1960,"no","yes","yes","Neuh-Nymp","normal","no","yes"
"1896",1329.38,14.94,89,3,1918,"no","no","yes","Neuh-Nymp","good","yes","yes"
"1897",1022.6,8.18,125,5,1924,"no","yes","yes","Neuh-Nymp","good","no","yes"
"1898",674.63,10.54,64,2,1924,"no","yes","yes","Neuh-Nymp","good","no","yes"
"1899",727.66,9.45,77,3,1957,"no","yes","yes","Pas-Obmenz","good","no","yes"
"1900",601.71,10.56,57,2,1998.5,"no","no","yes","Au-Lo-La","normal","yes","yes"
"1901",601.02,10.02,60,2,1992,"no","yes","yes","Trud-Rie","good","no","yes"
"1902",1527.3,8.98,170,5,1918,"yes","yes","yes","Bogenh","good","no","yes"
"1903",524.76,7.5,70,2,1992,"no","yes","yes","Trud-Rie","good","yes","yes"
"1904",489.44,9.6,51,2,1993,"no","yes","yes","Trud-Rie","good","no","yes"
"1905",732.8,7.33,100,4,1977,"no","yes","yes","BamLaim","good","no","yes"
"1906",949.65,11.87,80,3,2001,"no","yes","yes","Trud-Rie","good","yes","yes"
"1907",482.83,9.66,50,2,1993,"no","yes","yes","Trud-Rie","good","no","yes"
"1908",375.62,6.06,62,2,1969,"no","no","yes","Ram-Per","normal","no","yes"
"1909",621.72,9.14,68,2,1993,"no","yes","yes","Ram-Per","normal","no","yes"
"1910",700.99,8.76,80,3,1991,"no","yes","yes","Bogenh","normal","no","yes"
"1911",771.76,12.86,60,2,1989,"no","yes","yes","Bogenh","normal","yes","yes"
"1912",693.59,8.67,80,3,1971,"no","no","yes","Trud-Rie","normal","no","yes"
"1913",874.32,11.66,75,3,1992,"no","yes","yes","Trud-Rie","good","yes","yes"
"1914",362,6.14,59,2,1957,"no","no","no","Maxvor","good","no","no"
"1915",808.25,10.63,76,3,1918,"no","yes","yes","Schwab-Frei","good","no","yes"
"1916",922.64,6.59,140,5,1924,"no","yes","no","SchwWest","good","no","yes"
"1917",704.44,8.01,88,4,1984,"no","yes","yes","Had","normal","no","yes"
"1918",486.1,6.94,70,2,1966,"no","no","yes","Send","normal","no","yes"
"1919",608.44,10.31,59,2,1998,"no","yes","yes","Send-West","normal","no","yes"
"1920",692.81,12.6,55,2,1957,"no","yes","yes","Send","normal","no","yes"
"1921",512.37,8.99,57,2,1993,"no","yes","yes","Send-West","normal","no","yes"
"1922",639.13,8.76,73,3,1957.5,"no","no","yes","Send-West","normal","no","yes"
"1923",1022.16,11.11,92,4,1992,"no","yes","yes","Send-West","normal","yes","yes"
"1924",421.73,7.53,56,3,1960,"no","yes","yes","Send-West","normal","no","yes"
"1925",398.88,4.81,83,2,1948,"no","yes","yes","Send-West","normal","no","yes"
"1926",399.43,5.4,74,3,1924,"no","yes","yes","Send","normal","no","yes"
"1927",390.52,6.01,65,2,1957,"no","yes","no","Lud-Isar","normal","no","yes"
"1928",611.82,9.41,65,3,1957,"no","yes","yes","Lud-Isar","normal","no","yes"
"1929",787.4,11.41,69,3,1993,"no","no","yes","Lud-Isar","normal","yes","yes"
